session_key,circuit_short_name,driver_number,compound,current_tyre_age,lap_duration
9912,Monza,30,HARD,10,83.764
9912,Monza,30,HARD,27,83.347
9912,Monza,30,HARD,32,83.334
9912,Monza,30,HARD,22,83.657
9912,Monza,30,HARD,38,82.798
9912,Monza,30,HARD,8,84.044
9912,Monza,30,HARD,4,83.849
9912,Monza,31,HARD,1,85.897
9912,Monza,31,HARD,11,84.509
9912,Monza,31,HARD,25,83.974
9912,Monza,31,HARD,36,83.457
9912,Monza,31,HARD,47,82.892
9912,Monza,31,HARD,38,83.377
9912,Monza,31,HARD,18,84.425
9912,Monza,31,HARD,7,84.608
9912,Monza,31,HARD,21,83.713
9912,Monza,31,HARD,49,83.151
9912,Monza,31,HARD,43,83.124
9912,Monza,31,HARD,2,85.155
9912,Monza,31,HARD,26,83.945
9912,Monza,31,HARD,20,84.006
9912,Monza,31,HARD,33,83.592
9912,Monza,31,HARD,17,84.639
9912,Monza,31,HARD,9,84.466
9912,Monza,31,HARD,5,84.65
9912,Monza,31,HARD,41,83.541
9912,Monza,31,HARD,13,84.203
9912,Monza,31,HARD,35,83.703
9912,Monza,31,HARD,39,83.346
9912,Monza,31,HARD,27,83.74
9912,Monza,31,HARD,6,84.85
9912,Monza,31,HARD,44,83.136
9912,Monza,31,HARD,10,84.489
9912,Monza,31,HARD,19,84.21
9912,Monza,31,HARD,42,83.187
9912,Monza,31,HARD,15,84.481
9912,Monza,31,HARD,31,83.916
9912,Monza,31,HARD,14,84.494
9912,Monza,31,HARD,28,83.649
9912,Monza,31,HARD,34,83.408
9912,Monza,31,HARD,16,84.394
9912,Monza,31,HARD,48,83.064
9912,Monza,31,HARD,3,85.435
9912,Monza,31,HARD,32,83.711
9912,Monza,31,HARD,30,83.849
9912,Monza,31,HARD,23,83.998
9912,Monza,31,HARD,29,83.632
9912,Monza,31,HARD,4,84.685
9912,Monza,31,HARD,37,83.384
9912,Monza,31,HARD,50,87.687
9912,Monza,31,HARD,40,83.491
9912,Monza,31,HARD,46,83.121
9912,Monza,31,HARD,12,84.474
9912,Monza,31,HARD,45,82.997
9912,Monza,31,HARD,24,84.249
9912,Monza,31,HARD,22,83.79
9912,Monza,31,HARD,8,84.657
9912,Monza,43,MEDIUM,11,84.706
9912,Monza,43,MEDIUM,32,88.479
9912,Monza,43,MEDIUM,31,84.319
9912,Monza,43,MEDIUM,30,84.216
9912,Monza,43,MEDIUM,29,85.753
9912,Monza,43,MEDIUM,28,83.793
9912,Monza,43,MEDIUM,27,84.844
9912,Monza,43,MEDIUM,26,83.949
9912,Monza,43,MEDIUM,25,84.215
9912,Monza,43,MEDIUM,24,84.168
9912,Monza,43,MEDIUM,23,84.334
9912,Monza,43,MEDIUM,22,84.458
9912,Monza,43,MEDIUM,21,84.111
9912,Monza,43,MEDIUM,20,84.399
9912,Monza,43,MEDIUM,19,84.292
9912,Monza,43,MEDIUM,18,84.427
9912,Monza,43,MEDIUM,17,84.414
9912,Monza,43,MEDIUM,16,84.434
9912,Monza,43,MEDIUM,15,85.019
9912,Monza,43,MEDIUM,14,84.773
9912,Monza,43,MEDIUM,13,84.952
9912,Monza,43,MEDIUM,12,85.813
9912,Monza,43,MEDIUM,10,84.768
9912,Monza,43,MEDIUM,9,84.728
9912,Monza,43,MEDIUM,8,84.816
9912,Monza,43,MEDIUM,7,85.104
9912,Monza,43,MEDIUM,6,84.886
9912,Monza,43,MEDIUM,5,84.944
9912,Monza,43,MEDIUM,4,84.945
9912,Monza,43,MEDIUM,3,85.04
9912,Monza,43,MEDIUM,2,85.346
9912,Monza,43,MEDIUM,1,86.775
9912,Monza,43,HARD,18,82.724
9912,Monza,43,HARD,17,84.26
9912,Monza,43,HARD,16,85.035
9912,Monza,43,HARD,15,83.22
9912,Monza,43,HARD,14,82.239
9912,Monza,43,HARD,13,82.833
9912,Monza,43,HARD,12,82.818
9912,Monza,43,HARD,11,82.573
9912,Monza,43,HARD,10,82.64
9912,Monza,43,HARD,9,82.622
9912,Monza,43,HARD,8,83.07
9912,Monza,43,HARD,7,83.2
9912,Monza,43,HARD,6,83.171
9912,Monza,43,HARD,5,85.047
9912,Monza,43,HARD,4,82.894
9912,Monza,43,HARD,3,83.058
9912,Monza,43,HARD,2,82.919
9912,Monza,43,HARD,1,83.089
9912,Monza,44,MEDIUM,1,85.502
9912,Monza,44,MEDIUM,22,83.406
9912,Monza,44,MEDIUM,37,87.181
9912,Monza,44,MEDIUM,12,84.591
9912,Monza,44,MEDIUM,36,82.878
9912,Monza,44,MEDIUM,23,83.675
9912,Monza,44,MEDIUM,26,83.412
9912,Monza,44,MEDIUM,11,84.336
9912,Monza,44,MEDIUM,24,83.518
9912,Monza,44,MEDIUM,3,84.744
9912,Monza,44,MEDIUM,25,83.961
9912,Monza,44,MEDIUM,6,84.057
9912,Monza,44,MEDIUM,33,83.291
9912,Monza,44,MEDIUM,30,83.636
9912,Monza,44,MEDIUM,19,83.408
9912,Monza,44,MEDIUM,15,83.743
9912,Monza,44,MEDIUM,14,83.54
9912,Monza,44,MEDIUM,9,83.824
9912,Monza,44,MEDIUM,4,83.942
9912,Monza,44,MEDIUM,29,83.463
9912,Monza,44,MEDIUM,34,82.992
9912,Monza,44,MEDIUM,32,83.01
9912,Monza,44,MEDIUM,2,85.486
9912,Monza,44,MEDIUM,16,83.689
9912,Monza,44,MEDIUM,17,83.702
9912,Monza,44,MEDIUM,10,83.876
9912,Monza,44,MEDIUM,31,83.208
9912,Monza,44,MEDIUM,20,83.472
9912,Monza,44,MEDIUM,28,83.044
9912,Monza,44,MEDIUM,8,83.894
9912,Monza,44,MEDIUM,18,83.513
9912,Monza,44,MEDIUM,13,83.879
9912,Monza,44,MEDIUM,5,84.175
9912,Monza,44,MEDIUM,35,82.99
9912,Monza,44,MEDIUM,21,83.446
9912,Monza,44,MEDIUM,27,83.398
9912,Monza,44,MEDIUM,7,84.646
9912,Monza,44,HARD,3,81.898
9912,Monza,44,HARD,14,81.857
9912,Monza,44,HARD,10,81.701
9912,Monza,44,HARD,2,82.308
9912,Monza,44,HARD,12,81.906
9912,Monza,44,HARD,9,81.612
9912,Monza,44,HARD,13,81.743
9912,Monza,44,HARD,8,81.657
9912,Monza,44,HARD,11,81.546
9912,Monza,44,HARD,7,81.775
9912,Monza,44,HARD,6,81.83
9912,Monza,44,HARD,5,82.037
9912,Monza,44,HARD,1,82.194
9912,Monza,44,HARD,4,81.917
9912,Monza,55,HARD,1,82.625
9912,Monza,55,HARD,7,82.564
9912,Monza,55,HARD,9,89.703
9912,Monza,55,HARD,4,82.68
9912,Monza,55,HARD,11,82.482
9912,Monza,55,HARD,21,82.048
9912,Monza,55,HARD,13,82.523
9912,Monza,55,HARD,15,82.101
9912,Monza,55,HARD,22,82.382
9912,Monza,55,HARD,18,82.155
9912,Monza,55,HARD,10,82.738
9912,Monza,55,HARD,6,82.821
9912,Monza,55,HARD,8,82.991
9912,Monza,55,HARD,12,82.524
9912,Monza,55,HARD,17,82.364
9912,Monza,55,HARD,5,82.635
9912,Monza,55,HARD,2,82.515
9912,Monza,55,HARD,19,82.379
9912,Monza,55,HARD,16,81.74
9912,Monza,55,HARD,20,82.198
9912,Monza,55,HARD,3,82.465
9912,Monza,55,HARD,14,82.323
9912,Monza,55,MEDIUM,13,84.327
9912,Monza,55,MEDIUM,12,84.449
9912,Monza,55,MEDIUM,22,83.827
9912,Monza,55,MEDIUM,2,85.414
9912,Monza,55,MEDIUM,16,84.342
9912,Monza,55,MEDIUM,19,84.213
9912,Monza,55,MEDIUM,28,83.857
9912,Monza,55,MEDIUM,27,83.552
9912,Monza,55,MEDIUM,29,87.825
9912,Monza,55,MEDIUM,15,84.478
9912,Monza,55,MEDIUM,26,83.968
9912,Monza,55,MEDIUM,23,83.837
9912,Monza,55,MEDIUM,1,85.628
9912,Monza,55,MEDIUM,9,84.483
9912,Monza,55,MEDIUM,7,84.704
9912,Monza,55,MEDIUM,24,85.082
9912,Monza,55,MEDIUM,4,84.727
9912,Monza,55,MEDIUM,18,84.162
9912,Monza,55,MEDIUM,3,85.204
9912,Monza,55,MEDIUM,11,84.557
9912,Monza,55,MEDIUM,6,84.676
9912,Monza,55,MEDIUM,20,83.814
9912,Monza,55,MEDIUM,5,84.704
9912,Monza,55,MEDIUM,25,83.886
9912,Monza,55,MEDIUM,17,84.788
9912,Monza,55,MEDIUM,21,83.702
9912,Monza,55,MEDIUM,14,84.395
9912,Monza,55,MEDIUM,10,84.592
9912,Monza,55,MEDIUM,8,84.389
9912,Monza,63,MEDIUM,8,84.068
9912,Monza,63,MEDIUM,3,84.513
9912,Monza,63,MEDIUM,15,83.876
9912,Monza,63,MEDIUM,4,84.344
9912,Monza,63,MEDIUM,19,83.588
9912,Monza,63,MEDIUM,14,83.837
9912,Monza,63,MEDIUM,20,83.432
9912,Monza,63,MEDIUM,2,85.346
9912,Monza,63,MEDIUM,5,84.457
9912,Monza,63,MEDIUM,13,83.932
9912,Monza,63,MEDIUM,21,83.479
9912,Monza,63,MEDIUM,16,83.786
9912,Monza,63,MEDIUM,22,83.641
9912,Monza,63,MEDIUM,23,83.638
9912,Monza,63,MEDIUM,12,83.569
9912,Monza,63,MEDIUM,24,83.765
9912,Monza,63,MEDIUM,17,83.656
9912,Monza,63,MEDIUM,6,83.94
9912,Monza,63,MEDIUM,25,83.98
9912,Monza,63,MEDIUM,18,83.756
9912,Monza,63,MEDIUM,11,83.83
9912,Monza,63,MEDIUM,26,87.978
9912,Monza,63,MEDIUM,1,85.309
9912,Monza,63,MEDIUM,10,84.124
9912,Monza,63,MEDIUM,7,83.88
9912,Monza,63,MEDIUM,9,84.347
9912,Monza,63,HARD,10,82.43
9912,Monza,63,HARD,9,82.562
9912,Monza,63,HARD,6,82.49
9912,Monza,63,HARD,7,82.847
9912,Monza,63,HARD,8,82.248
9912,Monza,63,HARD,22,81.961
9912,Monza,63,HARD,21,81.965
9912,Monza,63,HARD,20,82.496
9912,Monza,63,HARD,19,81.813
9912,Monza,63,HARD,18,81.922
9912,Monza,63,HARD,17,81.8
9912,Monza,63,HARD,16,82.048
9912,Monza,63,HARD,15,81.984
9912,Monza,63,HARD,25,81.888
9912,Monza,63,HARD,14,81.912
9912,Monza,63,HARD,24,82.072
9912,Monza,63,HARD,13,82.008
9912,Monza,63,HARD,12,82.112
9912,Monza,63,HARD,1,82.421
9912,Monza,63,HARD,11,82.341
9912,Monza,63,HARD,2,82.601
9912,Monza,63,HARD,3,82.659
9912,Monza,63,HARD,4,82.701
9912,Monza,63,HARD,23,82.311
9912,Monza,63,HARD,5,82.473
9912,Monza,81,SOFT,9,81.386
9912,Monza,81,SOFT,10,81.371
9912,Monza,81,SOFT,4,81.245
9912,Monza,81,SOFT,8,81.477
9912,Monza,81,SOFT,5,81.783
9912,Monza,81,SOFT,6,83.484
9912,Monza,81,SOFT,7,81.508
9912,Monza,81,MEDIUM,21,82.883
9912,Monza,81,MEDIUM,35,82.232
9912,Monza,81,MEDIUM,36,82.425
9912,Monza,81,MEDIUM,2,85.117
9912,Monza,81,MEDIUM,28,82.7
9912,Monza,81,MEDIUM,13,83.662
9912,Monza,81,MEDIUM,37,82.558
9912,Monza,81,MEDIUM,5,83.679
9912,Monza,81,MEDIUM,44,86.609
9912,Monza,81,MEDIUM,33,82.669
9912,Monza,81,MEDIUM,16,83.336
9912,Monza,81,MEDIUM,39,82.296
9912,Monza,81,MEDIUM,29,82.92
9912,Monza,81,MEDIUM,20,82.956
9912,Monza,81,MEDIUM,17,83.259
9912,Monza,81,MEDIUM,3,84.567
9912,Monza,81,MEDIUM,34,82.588
9912,Monza,81,MEDIUM,14,83.385
9912,Monza,81,MEDIUM,10,83.897
9912,Monza,81,MEDIUM,1,85.759
9912,Monza,81,MEDIUM,30,82.816
9912,Monza,81,MEDIUM,4,84.358
9912,Monza,81,MEDIUM,19,83.225
9912,Monza,81,MEDIUM,32,83.271
9912,Monza,81,MEDIUM,38,82.402
9912,Monza,81,MEDIUM,31,82.576
9912,Monza,81,MEDIUM,7,83.949
9912,Monza,81,MEDIUM,15,83.137
9912,Monza,81,MEDIUM,25,83.047
9912,Monza,81,MEDIUM,26,82.796
9912,Monza,81,MEDIUM,6,83.738
9912,Monza,81,MEDIUM,8,83.685
9912,Monza,81,MEDIUM,18,83.359
9912,Monza,81,MEDIUM,11,83.486
9912,Monza,81,MEDIUM,24,83.27
9912,Monza,81,MEDIUM,12,83.598
9912,Monza,81,MEDIUM,41,82.419
9912,Monza,81,MEDIUM,9,83.461
9912,Monza,81,MEDIUM,27,82.845
9912,Monza,81,MEDIUM,42,82.369
9912,Monza,81,MEDIUM,40,82.619
9912,Monza,81,MEDIUM,23,82.744
9912,Monza,81,MEDIUM,22,82.957
9912,Monza,81,MEDIUM,43,82.404
9912,Monza,87,HARD,8,83.514
9912,Monza,87,HARD,33,82.159
9912,Monza,87,HARD,34,81.82
9912,Monza,87,HARD,1,83.028
9912,Monza,87,HARD,2,84.118
9912,Monza,87,HARD,3,84.474
9912,Monza,87,HARD,4,84.261
9912,Monza,87,HARD,5,84.118
9912,Monza,87,HARD,6,83.952
9912,Monza,87,HARD,7,83.879
9912,Monza,87,HARD,9,83.334
9912,Monza,87,HARD,10,83.368
9912,Monza,87,HARD,11,83.22
9912,Monza,87,HARD,12,83.182
9912,Monza,87,HARD,13,83.182
9912,Monza,87,HARD,14,83.055
9912,Monza,87,HARD,15,82.911
9912,Monza,87,HARD,16,82.936
9912,Monza,87,HARD,17,82.645
9912,Monza,87,HARD,18,82.581
9912,Monza,87,HARD,19,82.803
9912,Monza,87,HARD,20,83.186
9912,Monza,87,HARD,21,93.514
9912,Monza,87,HARD,22,82.926
9912,Monza,87,HARD,23,82.82
9912,Monza,87,HARD,24,82.518
9912,Monza,87,HARD,25,82.709
9912,Monza,87,HARD,26,82.616
9912,Monza,87,HARD,27,82.319
9912,Monza,87,HARD,28,82.403
9912,Monza,87,HARD,29,82.378
9912,Monza,87,HARD,30,82.511
9912,Monza,87,HARD,31,82.066
9912,Monza,87,HARD,32,82.128
9912,Monza,87,MEDIUM,14,84.514
9912,Monza,87,MEDIUM,13,84.296
9912,Monza,87,MEDIUM,12,84.423
9912,Monza,87,MEDIUM,11,84.559
9912,Monza,87,MEDIUM,2,85.42
9912,Monza,87,MEDIUM,10,84.662
9912,Monza,87,MEDIUM,15,84.385
9912,Monza,87,MEDIUM,9,84.534
9912,Monza,87,MEDIUM,8,84.52
9912,Monza,87,MEDIUM,16,84.301
9912,Monza,87,MEDIUM,7,84.494
9912,Monza,87,MEDIUM,6,84.625
9912,Monza,87,MEDIUM,5,84.745
9912,Monza,87,MEDIUM,4,84.829
9912,Monza,87,MEDIUM,3,84.885
9912,Monza,87,MEDIUM,17,89.433
9912,Monza,87,MEDIUM,1,85.671
9920,Zandvoort,1,SOFT,17,73.019
9920,Zandvoort,1,SOFT,11,85.241
9920,Zandvoort,1,SOFT,10,73.298
9920,Zandvoort,1,SOFT,18,73.377
9920,Zandvoort,1,SOFT,9,73.248
9920,Zandvoort,1,SOFT,8,73.206
9920,Zandvoort,1,SOFT,7,73.437
9920,Zandvoort,1,SOFT,6,73.445
9920,Zandvoort,1,SOFT,5,73.539
9920,Zandvoort,1,SOFT,15,73.231
9920,Zandvoort,1,SOFT,16,72.921
9920,Zandvoort,1,SOFT,4,74.516
9920,Zandvoort,1,SOFT,18,76.435
9920,Zandvoort,1,SOFT,19,76.71
9920,Zandvoort,1,SOFT,11,76.08
9920,Zandvoort,1,SOFT,2,76.039
9920,Zandvoort,1,SOFT,5,75.748
9920,Zandvoort,1,SOFT,20,76.706
9920,Zandvoort,1,SOFT,10,75.927
9920,Zandvoort,1,SOFT,21,76.398
9920,Zandvoort,1,SOFT,22,90.929
9920,Zandvoort,1,SOFT,1,76.304
9920,Zandvoort,1,SOFT,9,75.8
9920,Zandvoort,1,SOFT,6,75.648
9920,Zandvoort,1,SOFT,7,75.753
9920,Zandvoort,1,SOFT,14,76.41
9920,Zandvoort,1,SOFT,4,75.946
9920,Zandvoort,1,SOFT,8,76.606
9920,Zandvoort,1,SOFT,13,76.034
9920,Zandvoort,1,SOFT,15,76.197
9920,Zandvoort,1,SOFT,16,76.197
9920,Zandvoort,1,SOFT,3,75.816
9920,Zandvoort,1,SOFT,17,76.156
9920,Zandvoort,1,SOFT,12,76.131
9920,Zandvoort,1,MEDIUM,28,74.932
9920,Zandvoort,1,MEDIUM,13,74.746
9920,Zandvoort,1,MEDIUM,6,75.329
9920,Zandvoort,1,MEDIUM,19,74.944
9920,Zandvoort,1,MEDIUM,17,74.993
9920,Zandvoort,1,MEDIUM,4,75.247
9920,Zandvoort,1,MEDIUM,10,74.916
9920,Zandvoort,1,MEDIUM,20,74.912
9920,Zandvoort,1,MEDIUM,27,74.915
9920,Zandvoort,1,MEDIUM,21,74.839
9920,Zandvoort,1,MEDIUM,9,75.029
9920,Zandvoort,1,MEDIUM,26,75.109
9920,Zandvoort,1,MEDIUM,14,74.839
9920,Zandvoort,1,MEDIUM,23,74.937
9920,Zandvoort,1,MEDIUM,16,74.82
9920,Zandvoort,1,MEDIUM,8,89.332
9920,Zandvoort,1,MEDIUM,15,74.759
9920,Zandvoort,1,MEDIUM,5,75.332
9920,Zandvoort,1,MEDIUM,7,84.218
9920,Zandvoort,1,MEDIUM,24,74.872
9920,Zandvoort,1,MEDIUM,22,74.741
9920,Zandvoort,1,MEDIUM,3,75.615
9920,Zandvoort,1,MEDIUM,12,74.932
9920,Zandvoort,1,MEDIUM,18,75.044
9920,Zandvoort,1,MEDIUM,25,74.872
9920,Zandvoort,1,MEDIUM,29,87.371
9920,Zandvoort,1,MEDIUM,11,74.921
9920,Zandvoort,4,HARD,8,72.908
9920,Zandvoort,4,HARD,5,73.992
9920,Zandvoort,4,HARD,6,72.379
9920,Zandvoort,4,HARD,7,72.918
9920,Zandvoort,4,HARD,11,72.765
9920,Zandvoort,4,HARD,10,72.781
9920,Zandvoort,4,HARD,9,72.724
9920,Zandvoort,4,HARD,9,74.922
9920,Zandvoort,4,HARD,25,74.745
9920,Zandvoort,4,HARD,4,74.795
9920,Zandvoort,4,HARD,6,74.956
9920,Zandvoort,4,HARD,14,74.389
9920,Zandvoort,4,HARD,18,74.158
9920,Zandvoort,4,HARD,13,74.925
9920,Zandvoort,4,HARD,11,74.654
9920,Zandvoort,4,HARD,19,74.17
9920,Zandvoort,4,HARD,22,74.15
9920,Zandvoort,4,HARD,17,73.908
9920,Zandvoort,4,HARD,3,74.888
9920,Zandvoort,4,HARD,21,74.089
9920,Zandvoort,4,HARD,23,74.447
9920,Zandvoort,4,HARD,12,74.846
9920,Zandvoort,4,HARD,10,74.672
9920,Zandvoort,4,HARD,24,74.793
9920,Zandvoort,4,HARD,15,74.082
9920,Zandvoort,4,HARD,26,74.77
9920,Zandvoort,4,HARD,20,74.011
9920,Zandvoort,4,HARD,5,75.465
9920,Zandvoort,4,HARD,27,74.372
9920,Zandvoort,4,HARD,16,74.049
9920,Zandvoort,4,HARD,28,74.205
9920,Zandvoort,4,HARD,8,88.782
9920,Zandvoort,4,HARD,29,85.907
9920,Zandvoort,4,HARD,7,84.997
9920,Zandvoort,4,MEDIUM,3,76.04
9920,Zandvoort,4,MEDIUM,17,75.421
9920,Zandvoort,4,MEDIUM,9,74.777
9920,Zandvoort,4,MEDIUM,12,74.996
9920,Zandvoort,4,MEDIUM,4,75.845
9920,Zandvoort,4,MEDIUM,18,75.547
9920,Zandvoort,4,MEDIUM,7,75.13
9920,Zandvoort,4,MEDIUM,19,75.644
9920,Zandvoort,4,MEDIUM,16,75.474
9920,Zandvoort,4,MEDIUM,6,75.236
9920,Zandvoort,4,MEDIUM,2,75.994
9920,Zandvoort,4,MEDIUM,8,75.061
9920,Zandvoort,4,MEDIUM,20,75.804
9920,Zandvoort,4,MEDIUM,11,74.945
9920,Zandvoort,4,MEDIUM,5,75.552
9920,Zandvoort,4,MEDIUM,21,75.347
9920,Zandvoort,4,MEDIUM,14,75.166
9920,Zandvoort,4,MEDIUM,10,74.708
9920,Zandvoort,4,MEDIUM,15,75.226
9920,Zandvoort,4,MEDIUM,22,86.038
9920,Zandvoort,4,MEDIUM,1,76.686
9920,Zandvoort,4,MEDIUM,13,75.068
9920,Zandvoort,5,SOFT,11,75.402
9920,Zandvoort,5,SOFT,10,77.393
9920,Zandvoort,5,SOFT,9,77.291
9920,Zandvoort,5,SOFT,8,77.308
9920,Zandvoort,5,SOFT,6,98.682
9920,Zandvoort,5,SOFT,5,104.015
9920,Zandvoort,5,SOFT,4,99.064
9920,Zandvoort,5,SOFT,3,74.95
9920,Zandvoort,5,SOFT,2,74.307
9920,Zandvoort,5,SOFT,1,74.422
9920,Zandvoort,5,HARD,18,76.34
9920,Zandvoort,5,HARD,29,77.893
9920,Zandvoort,5,HARD,31,96.714
9920,Zandvoort,5,HARD,6,76.38
9920,Zandvoort,5,HARD,23,76.622
9920,Zandvoort,5,HARD,21,76.633
9920,Zandvoort,5,HARD,20,76.614
9920,Zandvoort,5,HARD,19,75.858
9920,Zandvoort,5,HARD,17,75.653
9920,Zandvoort,5,HARD,16,75.972
9920,Zandvoort,5,HARD,27,76.546
9920,Zandvoort,5,HARD,15,76.124
9920,Zandvoort,5,HARD,26,76.305
9920,Zandvoort,5,HARD,14,76.063
9920,Zandvoort,5,HARD,13,76.04
9920,Zandvoort,5,HARD,12,76.089
9920,Zandvoort,5,HARD,11,76.245
9920,Zandvoort,5,HARD,25,76.362
9920,Zandvoort,5,HARD,10,76.446
9920,Zandvoort,5,HARD,9,85.156
9920,Zandvoort,5,HARD,1,103.567
9920,Zandvoort,5,HARD,37,81.06
9920,Zandvoort,5,HARD,22,76.985
9920,Zandvoort,5,HARD,2,85.612
9920,Zandvoort,5,HARD,36,76.979
9920,Zandvoort,5,HARD,3,101.281
9920,Zandvoort,5,HARD,8,90.931
9920,Zandvoort,5,HARD,35,77.651
9920,Zandvoort,5,HARD,4,78.246
9920,Zandvoort,5,HARD,5,76.809
9920,Zandvoort,5,HARD,28,77.25
9920,Zandvoort,5,HARD,7,76.58
9920,Zandvoort,5,HARD,24,76.063
9920,Zandvoort,5,HARD,32,95.92
9920,Zandvoort,5,MEDIUM,1,77.934
9920,Zandvoort,5,MEDIUM,2,78.142
9920,Zandvoort,5,MEDIUM,3,77.139
9920,Zandvoort,5,MEDIUM,4,77.395
9920,Zandvoort,5,MEDIUM,5,76.775
9920,Zandvoort,5,MEDIUM,6,77.01
9920,Zandvoort,5,MEDIUM,7,76.684
9920,Zandvoort,5,MEDIUM,8,76.593
9920,Zandvoort,5,MEDIUM,9,77.333
9920,Zandvoort,5,MEDIUM,10,77.581
9920,Zandvoort,5,MEDIUM,11,77.264
9920,Zandvoort,5,MEDIUM,12,77.284
9920,Zandvoort,5,MEDIUM,13,77.338
9920,Zandvoort,5,MEDIUM,14,77.365
9920,Zandvoort,5,MEDIUM,15,77.7
9920,Zandvoort,5,MEDIUM,16,77.255
9920,Zandvoort,5,MEDIUM,17,77.208
9920,Zandvoort,5,MEDIUM,18,77.384
9920,Zandvoort,5,MEDIUM,19,77.552
9920,Zandvoort,5,MEDIUM,20,77.509
9920,Zandvoort,5,MEDIUM,21,79.761
9920,Zandvoort,6,SOFT,13,84.73
9920,Zandvoort,6,SOFT,9,73.424
9920,Zandvoort,6,SOFT,12,73.699
9920,Zandvoort,6,SOFT,18,73.327
9920,Zandvoort,6,SOFT,7,73.766
9920,Zandvoort,6,SOFT,19,73.347
9920,Zandvoort,6,SOFT,17,73.822
9920,Zandvoort,6,SOFT,20,73.547
9920,Zandvoort,6,SOFT,11,73.755
9920,Zandvoort,6,SOFT,8,73.619
9920,Zandvoort,6,SOFT,10,73.386
9920,Zandvoort,6,SOFT,6,74.709
9920,Zandvoort,6,HARD,14,75.235
9920,Zandvoort,6,HARD,21,74.929
9920,Zandvoort,6,HARD,10,74.869
9920,Zandvoort,6,HARD,17,74.945
9920,Zandvoort,6,HARD,5,74.875
9920,Zandvoort,6,HARD,6,75.286
9920,Zandvoort,6,HARD,19,75.063
9920,Zandvoort,6,HARD,29,88.722
9920,Zandvoort,6,HARD,27,75.076
9920,Zandvoort,6,HARD,15,74.933
9920,Zandvoort,6,HARD,28,75.073
9920,Zandvoort,6,HARD,25,75.123
9920,Zandvoort,6,HARD,18,75.091
9920,Zandvoort,6,HARD,7,85.271
9920,Zandvoort,6,HARD,12,74.533
9920,Zandvoort,6,HARD,22,74.932
9920,Zandvoort,6,HARD,9,75.221
9920,Zandvoort,6,HARD,8,88.77
9920,Zandvoort,6,HARD,24,75.12
9920,Zandvoort,6,HARD,11,74.816
9920,Zandvoort,6,HARD,26,74.91
9920,Zandvoort,6,HARD,20,75.14
9920,Zandvoort,6,HARD,23,74.97
9920,Zandvoort,6,HARD,3,75.875
9920,Zandvoort,6,HARD,16,74.731
9920,Zandvoort,6,HARD,13,75.017
9920,Zandvoort,6,HARD,4,75.525
9920,Zandvoort,6,MEDIUM,12,75.998
9920,Zandvoort,6,MEDIUM,8,75.6
9920,Zandvoort,6,MEDIUM,22,92.01
9920,Zandvoort,6,MEDIUM,15,76.267
9920,Zandvoort,6,MEDIUM,7,75.539
9920,Zandvoort,6,MEDIUM,4,76.0
9920,Zandvoort,6,MEDIUM,13,76.075
9920,Zandvoort,6,MEDIUM,18,76.358
9920,Zandvoort,6,MEDIUM,19,76.584
9920,Zandvoort,6,MEDIUM,20,76.532
9920,Zandvoort,6,MEDIUM,17,76.378
9920,Zandvoort,6,MEDIUM,14,76.435
9920,Zandvoort,6,MEDIUM,9,76.075
9920,Zandvoort,6,MEDIUM,1,76.55
9920,Zandvoort,6,MEDIUM,11,76.066
9920,Zandvoort,6,MEDIUM,5,75.905
9920,Zandvoort,6,MEDIUM,10,75.877
9920,Zandvoort,6,MEDIUM,6,75.589
9920,Zandvoort,6,MEDIUM,21,76.57
9920,Zandvoort,6,MEDIUM,3,76.077
9920,Zandvoort,6,MEDIUM,16,76.515
9920,Zandvoort,6,MEDIUM,2,76.629
9920,Zandvoort,10,MEDIUM,18,77.483
9920,Zandvoort,10,MEDIUM,5,76.69
9920,Zandvoort,10,MEDIUM,11,76.931
9920,Zandvoort,10,MEDIUM,19,77.573
9920,Zandvoort,10,MEDIUM,7,76.766
9920,Zandvoort,10,MEDIUM,1,77.59
9920,Zandvoort,10,MEDIUM,20,77.262
9920,Zandvoort,10,MEDIUM,10,77.012
9920,Zandvoort,10,MEDIUM,21,76.811
9920,Zandvoort,10,MEDIUM,22,101.559
9920,Zandvoort,10,MEDIUM,12,76.775
9920,Zandvoort,10,MEDIUM,6,76.734
9920,Zandvoort,10,MEDIUM,13,77.317
9920,Zandvoort,10,MEDIUM,9,77.026
9920,Zandvoort,10,MEDIUM,3,77.528
9920,Zandvoort,10,MEDIUM,14,77.013
9920,Zandvoort,10,MEDIUM,15,77.252
9920,Zandvoort,10,MEDIUM,16,77.243
9920,Zandvoort,10,MEDIUM,2,76.704
9920,Zandvoort,10,MEDIUM,4,77.542
9920,Zandvoort,10,MEDIUM,17,76.779
9920,Zandvoort,10,MEDIUM,8,76.843
9920,Zandvoort,10,HARD,23,76.554
9920,Zandvoort,10,HARD,48,77.479
9920,Zandvoort,10,HARD,35,75.248
9920,Zandvoort,10,HARD,40,76.35
9920,Zandvoort,10,HARD,22,76.351
9920,Zandvoort,10,HARD,19,76.536
9920,Zandvoort,10,HARD,36,75.403
9920,Zandvoort,10,HARD,24,76.603
9920,Zandvoort,10,HARD,46,77.748
9920,Zandvoort,10,HARD,1,91.432
9920,Zandvoort,10,HARD,9,76.253
9920,Zandvoort,10,HARD,20,76.416
9920,Zandvoort,10,HARD,39,76.426
