session_key,date_start,year,circuit_short_name,driver_number,team_name,grid_position,was_rainy,finishing_position,finishing_points,did_not_finish,driver_rolling_avg_points,driver_rolling_dnf_rate,team_rolling_avg_points,driver_circuit_avg_points
9998,2025-03-23 07:00:00,2025,Shanghai,23,Williams,10,0,7.0,6,False,2.0,0.0,1.4,0.8571428571428571
9998,2025-03-23 07:00:00,2025,Shanghai,23,Williams,9,0,7.0,6,False,3.2,0.0,0.2,0.0
9998,2025-03-23 07:00:00,2025,Shanghai,27,Kick Sauber,19,0,15.0,0,False,2.0,0.2,1.2,0.2857142857142857
9998,2025-03-23 07:00:00,2025,Shanghai,27,Kick Sauber,12,0,15.0,0,False,2.0,0.0,0.0,0.3333333333333333
9998,2025-03-23 07:00:00,2025,Shanghai,30,Red Bull Racing,20,0,12.0,0,False,0.0,0.4,5.4,0.0
9998,2025-03-23 07:00:00,2025,Shanghai,30,Red Bull Racing,20,0,12.0,0,False,0.0,0.4,8.4,0.0
9998,2025-03-23 07:00:00,2025,Shanghai,31,Haas F1 Team,11,0,5.0,10,False,2.0,0.2,0.8,0.0
9998,2025-03-23 07:00:00,2025,Shanghai,31,Haas F1 Team,18,0,5.0,10,False,0.0,0.4,3.6,1.4285714285714286
9998,2025-03-23 07:00:00,2025,Shanghai,44,Ferrari,1,0,,0,True,12.6,0.0,14.0,12.857142857142858
9998,2025-03-23 07:00:00,2025,Shanghai,44,Ferrari,5,0,,0,True,12.6,0.2,12.0,15.0
9998,2025-03-23 07:00:00,2025,Shanghai,55,Williams,15,0,10.0,1,False,3.8,0.2,2.6,6.666666666666667
9998,2025-03-23 07:00:00,2025,Shanghai,55,Williams,13,0,10.0,1,False,5.2,0.2,2.0,5.857142857142857
9998,2025-03-23 07:00:00,2025,Shanghai,63,Mercedes,2,0,3.0,15,False,12.2,0.0,8.8,9.0
9998,2025-03-23 07:00:00,2025,Shanghai,63,Mercedes,5,0,3.0,15,False,12.8,0.0,9.4,8.0
9998,2025-03-23 07:00:00,2025,Shanghai,81,McLaren,3,0,1.0,25,False,12.8,0.0,9.2,9.333333333333334
9998,2025-03-23 07:00:00,2025,Shanghai,81,McLaren,1,0,1.0,25,False,10.8,0.0,16.6,11.571428571428571
9998,2025-03-23 07:00:00,2025,Shanghai,87,Haas F1 Team,12,0,8.0,4,False,1.0,0.0,2.8,1.3333333333333333
9998,2025-03-23 07:00:00,2025,Shanghai,87,Haas F1 Team,17,0,8.0,4,False,0.0,0.0,0.0,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,1,Red Bull Racing,1,0,1.0,25,False,14.4,0.0,4.8,25.0
10006,2025-04-06 05:00:00,2025,Suzuka,4,McLaren,2,0,2.0,18,False,13.8,0.0,20.2,14.0
10006,2025-04-06 05:00:00,2025,Suzuka,5,Kick Sauber,17,0,19.0,0,False,0.0,0.2,0.0,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,6,Racing Bulls,7,0,8.0,4,False,0.0,0.2,0.0,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,7,Alpine,19,0,15.0,0,False,0.0,0.2,0.0,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,10,Alpine,11,0,13.0,0,False,0.0,0.4,0.0,0.5
10006,2025-04-06 05:00:00,2025,Suzuka,12,Mercedes,6,0,6.0,8,False,8.0,0.0,11.2,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,14,Aston Martin,13,0,11.0,0,False,0.4,0.6,0.8,6.0
10006,2025-04-06 05:00:00,2025,Suzuka,16,Ferrari,4,0,4.0,12,False,4.8,0.4,2.0,12.0
10006,2025-04-06 05:00:00,2025,Suzuka,18,Aston Martin,20,0,20.0,0,False,3.2,0.0,1.2,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,22,Red Bull Racing,15,0,12.0,0,False,3.2,0.0,7.8,0.5
10006,2025-04-06 05:00:00,2025,Suzuka,23,Williams,9,0,9.0,2,False,4.4,0.0,2.8,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,27,Kick Sauber,16,0,16.0,0,False,1.2,0.0,0.0,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,30,Racing Bulls,14,0,17.0,0,False,0.0,0.2,1.6,0.0
10006,2025-04-06 05:00:00,2025,Suzuka,31,Haas F1 Team,18,0,18.0,0,False,4.0,0.0,5.6,1.0
10006,2025-04-06 05:00:00,2025,Suzuka,44,Ferrari,8,0,7.0,6,False,10.2,0.4,2.4,6.0
10006,2025-04-06 05:00:00,2025,Suzuka,55,Williams,12,0,14.0,0,False,0.4,0.2,2.8,11.5
10006,2025-04-06 05:00:00,2025,Suzuka,63,Mercedes,5,0,5.0,10,False,13.8,0.0,11.6,6.0
10006,2025-04-06 05:00:00,2025,Suzuka,81,McLaren,3,0,3.0,15,False,17.6,0.0,18.0,9.5
10006,2025-04-06 05:00:00,2025,Suzuka,87,Haas F1 Team,10,0,10.0,1,False,1.6,0.0,5.6,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,1,Red Bull Racing,7,0,6.0,8,False,15.8,0.0,7.4,25.0
10014,2025-04-13 15:00:00,2025,Sakhir,4,McLaren,6,0,3.0,15,False,12.4,0.0,20.2,4.0
10014,2025-04-13 15:00:00,2025,Sakhir,5,Kick Sauber,18,0,18.0,0,False,0.0,0.0,0.0,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,6,Racing Bulls,12,0,13.0,0,False,0.8,0.0,0.8,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,7,Alpine,11,0,14.0,0,False,0.0,0.0,0.0,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,10,Alpine,5,0,7.0,6,False,0.0,0.4,0.0,1.0
10014,2025-04-13 15:00:00,2025,Sakhir,12,Mercedes,4,0,11.0,0,False,7.2,0.0,11.8,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,14,Aston Martin,13,0,15.0,0,False,0.4,0.4,0.4,8.5
10014,2025-04-13 15:00:00,2025,Sakhir,16,Ferrari,3,0,4.0,12,False,6.4,0.4,5.6,6.0
10014,2025-04-13 15:00:00,2025,Sakhir,18,Aston Martin,19,0,17.0,0,False,1.6,0.0,0.8,4.5
10014,2025-04-13 15:00:00,2025,Sakhir,22,Red Bull Racing,10,0,9.0,2,False,3.2,0.0,9.0,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,23,Williams,15,0,12.0,0,False,2.8,0.0,1.8,0.5
10014,2025-04-13 15:00:00,2025,Sakhir,27,Kick Sauber,16,0,,0,True,0.0,0.0,0.0,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,30,Racing Bulls,17,0,16.0,0,False,0.0,0.0,0.8,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,31,Haas F1 Team,14,0,8.0,4,False,4.0,0.0,5.0,0.0
10014,2025-04-13 15:00:00,2025,Sakhir,44,Ferrari,9,0,5.0,10,False,11.2,0.4,3.6,8.0
10014,2025-04-13 15:00:00,2025,Sakhir,55,Williams,8,0,,0,True,0.4,0.0,3.0,13.5
10014,2025-04-13 15:00:00,2025,Sakhir,63,Mercedes,2,0,2.0,18,False,12.8,0.0,11.2,8.0
10014,2025-04-13 15:00:00,2025,Sakhir,81,McLaren,1,0,1.0,25,False,20.2,0.0,18.8,2.0
10014,2025-04-13 15:00:00,2025,Sakhir,87,Haas F1 Team,20,0,10.0,1,False,1.8,0.0,3.8,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,1,Red Bull Racing,1,0,2.0,18,False,14.4,0.0,9.4,21.5
10022,2025-04-20 17:00:00,2025,Jeddah,4,McLaren,10,0,4.0,12,False,14.6,0.0,19.6,2.0
10022,2025-04-20 17:00:00,2025,Jeddah,5,Kick Sauber,20,0,18.0,0,False,0.0,0.0,0.0,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,6,Racing Bulls,14,0,10.0,1,False,0.8,0.0,0.8,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,7,Alpine,17,0,17.0,0,False,0.0,0.0,1.2,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,10,Alpine,9,0,,0,True,1.2,0.4,1.2,1.0
10022,2025-04-20 17:00:00,2025,Jeddah,12,Mercedes,5,0,6.0,8,False,6.0,0.0,8.8,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,14,Aston Martin,13,0,11.0,0,False,0.2,0.4,0.0,12.5
10022,2025-04-20 17:00:00,2025,Jeddah,16,Ferrari,4,0,3.0,15,False,6.8,0.4,9.2,10.5
10022,2025-04-20 17:00:00,2025,Jeddah,18,Aston Martin,16,0,16.0,0,False,1.2,0.0,0.0,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,22,Red Bull Racing,8,0,,0,True,2.0,0.0,10.6,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,23,Williams,11,0,9.0,2,False,2.8,0.0,0.6,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,27,Kick Sauber,18,0,15.0,0,False,0.0,0.2,0.0,0.5
10022,2025-04-20 17:00:00,2025,Jeddah,30,Racing Bulls,12,0,12.0,0,False,0.0,0.0,0.8,0.0
10022,2025-04-20 17:00:00,2025,Jeddah,31,Haas F1 Team,19,0,14.0,0,False,4.8,0.0,1.2,2.0
10022,2025-04-20 17:00:00,2025,Jeddah,44,Ferrari,7,0,7.0,6,False,8.2,0.4,8.0,6.0
10022,2025-04-20 17:00:00,2025,Jeddah,55,Williams,6,0,8.0,4,False,0.4,0.2,0.8,8.0
10022,2025-04-20 17:00:00,2025,Jeddah,63,Mercedes,3,0,5.0,10,False,14.0,0.0,8.8,10.0
10022,2025-04-20 17:00:00,2025,Jeddah,81,McLaren,2,0,1.0,25,False,21.6,0.0,17.0,6.0
10022,2025-04-20 17:00:00,2025,Jeddah,87,Haas F1 Team,15,0,13.0,0,False,2.0,0.0,3.2,0.0
10028,2025-05-03 16:00:00,2025,Miami,1,Red Bull Racing,1,1,17.0,0,False,15.0,0.0,10.6,18.5
10028,2025-05-03 16:00:00,2025,Miami,1,Red Bull Racing,4,1,17.0,0,False,12.6,0.0,5.6,22.2
10028,2025-05-03 16:00:00,2025,Miami,4,McLaren,3,1,1.0,25,False,16.2,0.0,19.0,12.5
10028,2025-05-03 16:00:00,2025,Miami,4,McLaren,2,1,1.0,25,False,17.6,0.0,19.0,10.0
10028,2025-05-03 16:00:00,2025,Miami,5,Kick Sauber,19,1,15.0,0,False,0.0,0.0,0.8,0.0
10028,2025-05-03 16:00:00,2025,Miami,5,Kick Sauber,13,1,15.0,0,False,0.0,0.0,0.4,0.0
10028,2025-05-03 16:00:00,2025,Miami,6,Racing Bulls,9,1,10.0,1,False,1.2,0.0,0.4,1.0
10028,2025-05-03 16:00:00,2025,Miami,6,Racing Bulls,11,1,10.0,1,False,1.0,0.0,0.2,0.0
10028,2025-05-03 16:00:00,2025,Miami,7,Alpine,14,1,16.0,0,False,0.0,0.0,1.6,0.0
10028,2025-05-03 16:00:00,2025,Miami,7,Alpine,17,1,16.0,0,False,0.0,0.0,2.0,0.0
10028,2025-05-03 16:00:00,2025,Miami,10,Alpine,18,1,8.0,4,False,2.0,0.4,1.2,1.6
10028,2025-05-03 16:00:00,2025,Miami,10,Alpine,13,1,8.0,4,False,1.2,0.6,2.0,2.0
10028,2025-05-03 16:00:00,2025,Miami,12,Mercedes,1,1,7.0,6,False,6.4,0.0,9.6,0.0
10028,2025-05-03 16:00:00,2025,Miami,12,Mercedes,3,1,7.0,6,False,6.0,0.0,8.8,6.0
10028,2025-05-03 16:00:00,2025,Miami,14,Aston Martin,10,1,,0,True,0.0,0.4,2.0,3.8
10028,2025-05-03 16:00:00,2025,Miami,14,Aston Martin,17,1,,0,True,0.0,0.4,2.0,3.1666666666666665
10028,2025-05-03 16:00:00,2025,Miami,16,Ferrari,8,1,,0,True,7.8,0.4,9.8,14.4
10028,2025-05-03 16:00:00,2025,Miami,16,Ferrari,6,1,,0,True,7.8,0.4,8.6,12.0
10028,2025-05-03 16:00:00,2025,Miami,18,Aston Martin,16,1,5.0,10,False,0.8,0.0,0.0,1.6666666666666667
10028,2025-05-03 16:00:00,2025,Miami,18,Aston Martin,19,1,5.0,10,False,2.4,0.0,2.0,0.0
10028,2025-05-03 16:00:00,2025,Miami,22,Red Bull Racing,18,1,6.0,8,False,0.4,0.2,5.2,4.0
10028,2025-05-03 16:00:00,2025,Miami,22,Red Bull Racing,10,1,6.0,8,False,2.0,0.2,4.0,4.666666666666667
10028,2025-05-03 16:00:00,2025,Miami,23,Williams,8,1,11.0,0,False,2.0,0.0,1.6,0.0
10028,2025-05-03 16:00:00,2025,Miami,23,Williams,7,1,11.0,0,False,3.2,0.0,1.2,0.0
10028,2025-05-03 16:00:00,2025,Miami,27,Kick Sauber,11,1,9.0,2,False,0.0,0.2,0.0,2.3333333333333335
10028,2025-05-03 16:00:00,2025,Miami,27,Kick Sauber,16,1,9.0,2,False,0.4,0.2,0.4,2.4
10028,2025-05-03 16:00:00,2025,Miami,30,Racing Bulls,15,1,13.0,0,False,0.0,0.0,1.0,0.0
10028,2025-05-03 16:00:00,2025,Miami,30,Racing Bulls,14,1,13.0,0,False,0.0,0.0,0.6,0.0
10028,2025-05-03 16:00:00,2025,Miami,31,Haas F1 Team,12,1,12.0,0,False,4.8,0.0,0.0,0.6666666666666666
10028,2025-05-03 16:00:00,2025,Miami,31,Haas F1 Team,9,1,12.0,0,False,2.8,0.0,1.0,0.8
10028,2025-05-03 16:00:00,2025,Miami,44,Ferrari,7,1,3.0,15,False,7.4,0.2,6.6,4.8
10028,2025-05-03 16:00:00,2025,Miami,44,Ferrari,12,1,3.0,15,False,4.4,0.4,7.2,6.5
10028,2025-05-03 16:00:00,2025,Miami,55,Williams,6,1,,0,True,1.0,0.4,1.2,8.333333333333334
10028,2025-05-03 16:00:00,2025,Miami,55,Williams,15,1,,0,True,1.2,0.2,1.2,10.0
10028,2025-05-03 16:00:00,2025,Miami,63,Mercedes,5,1,4.0,12,False,13.6,0.0,8.4,4.0
10028,2025-05-03 16:00:00,2025,Miami,63,Mercedes,5,1,4.0,12,False,13.0,0.0,7.2,5.333333333333333
10028,2025-05-03 16:00:00,2025,Miami,81,McLaren,2,1,2.0,18,False,21.6,0.0,21.0,3.2
10028,2025-05-03 16:00:00,2025,Miami,81,McLaren,4,1,2.0,18,False,23.0,0.0,19.0,5.666666666666667
10028,2025-05-03 16:00:00,2025,Miami,87,Haas F1 Team,20,1,14.0,0,False,1.2,0.0,1.2,0.0
10028,2025-05-03 16:00:00,2025,Miami,87,Haas F1 Team,20,1,14.0,0,False,2.0,0.0,0.2,0.0
10033,2025-05-04 20:00:00,2025,Miami,1,Red Bull Racing,4,1,4.0,12,False,10.2,0.0,3.2,15.375
10033,2025-05-04 20:00:00,2025,Miami,1,Red Bull Racing,1,1,4.0,12,False,7.6,0.0,5.6,15.857142857142858
10033,2025-05-04 20:00:00,2025,Miami,4,McLaren,3,1,2.0,18,False,19.0,0.0,22.2,14.75
10033,2025-05-04 20:00:00,2025,Miami,4,McLaren,2,1,2.0,18,False,19.0,0.0,22.2,14.285714285714286
10033,2025-05-04 20:00:00,2025,Miami,5,Kick Sauber,19,1,,0,True,0.0,0.0,0.4,0.0
10033,2025-05-04 20:00:00,2025,Miami,5,Kick Sauber,13,1,,0,True,0.0,0.2,0.8,0.0
10033,2025-05-04 20:00:00,2025,Miami,6,Racing Bulls,11,1,11.0,0,False,1.4,0.0,0.4,1.0
10033,2025-05-04 20:00:00,2025,Miami,6,Racing Bulls,9,1,11.0,0,False,0.6,0.0,0.4,0.6666666666666666
10033,2025-05-04 20:00:00,2025,Miami,7,Alpine,17,1,,0,True,0.0,0.2,1.6,0.0
10033,2025-05-04 20:00:00,2025,Miami,7,Alpine,14,1,,0,True,0.0,0.0,0.8,0.0
10033,2025-05-04 20:00:00,2025,Miami,10,Alpine,13,1,13.0,0,False,2.8,0.2,1.6,2.2857142857142856
10033,2025-05-04 20:00:00,2025,Miami,10,Alpine,18,1,13.0,0,False,2.8,0.2,0.8,2.0
10033,2025-05-04 20:00:00,2025,Miami,12,Mercedes,3,1,6.0,8,False,5.6,0.0,10.2,6.666666666666667
10033,2025-05-04 20:00:00,2025,Miami,12,Mercedes,1,1,6.0,8,False,5.6,0.0,10.6,6.0
10033,2025-05-04 20:00:00,2025,Miami,14,Aston Martin,10,1,15.0,0,False,0.0,0.4,2.0,2.7142857142857144
10033,2025-05-04 20:00:00,2025,Miami,14,Aston Martin,17,1,15.0,0,False,0.0,0.4,2.0,2.375
10033,2025-05-04 20:00:00,2025,Miami,16,Ferrari,8,1,7.0,6,False,7.8,0.4,8.0,9.75
10033,2025-05-04 20:00:00,2025,Miami,16,Ferrari,6,1,7.0,6,False,6.6,0.4,9.0,10.285714285714286
10033,2025-05-04 20:00:00,2025,Miami,18,Aston Martin,19,1,16.0,0,False,4.0,0.0,4.0,2.857142857142857
10033,2025-05-04 20:00:00,2025,Miami,18,Aston Martin,16,1,16.0,0,False,4.0,0.0,4.0,2.5
10033,2025-05-04 20:00:00,2025,Miami,22,Red Bull Racing,18,1,10.0,1,False,3.6,0.2,8.2,4.625
10033,2025-05-04 20:00:00,2025,Miami,22,Red Bull Racing,10,1,10.0,1,False,3.8,0.2,8.0,5.142857142857143
10033,2025-05-04 20:00:00,2025,Miami,23,Williams,7,1,5.0,10,False,2.4,0.0,0.8,0.0
10033,2025-05-04 20:00:00,2025,Miami,23,Williams,8,1,5.0,10,False,0.8,0.0,2.0,1.25
10033,2025-05-04 20:00:00,2025,Miami,27,Kick Sauber,11,1,14.0,0,False,0.8,0.2,0.4,2.0
10033,2025-05-04 20:00:00,2025,Miami,27,Kick Sauber,16,1,14.0,0,False,0.8,0.2,0.8,2.2857142857142856
10033,2025-05-04 20:00:00,2025,Miami,30,Racing Bulls,14,1,,0,True,0.0,0.2,0.2,0.0
10033,2025-05-04 20:00:00,2025,Miami,30,Racing Bulls,15,1,,0,True,0.0,0.0,0.6,0.0
10033,2025-05-04 20:00:00,2025,Miami,31,Haas F1 Team,12,1,12.0,0,False,0.8,0.0,0.0,0.5
10033,2025-05-04 20:00:00,2025,Miami,31,Haas F1 Team,9,1,12.0,0,False,0.8,0.0,0.0,0.5714285714285714
10033,2025-05-04 20:00:00,2025,Miami,44,Ferrari,12,1,8.0,4,False,10.4,0.0,7.2,7.25
10033,2025-05-04 20:00:00,2025,Miami,44,Ferrari,7,1,8.0,4,False,10.0,0.0,9.2,7.714285714285714
10033,2025-05-04 20:00:00,2025,Miami,55,Williams,15,1,9.0,2,False,1.2,0.6,4.0,6.5
10033,2025-05-04 20:00:00,2025,Miami,55,Williams,6,1,9.0,2,False,0.8,0.6,4.4,7.142857142857143
10033,2025-05-04 20:00:00,2025,Miami,63,Mercedes,5,1,3.0,15,False,13.4,0.0,9.8,7.375
10033,2025-05-04 20:00:00,2025,Miami,63,Mercedes,5,1,3.0,15,False,12.4,0.0,9.2,6.285714285714286
10033,2025-05-04 20:00:00,2025,Miami,81,McLaren,4,1,1.0,25,False,22.2,0.0,22.2,7.428571428571429
10033,2025-05-04 20:00:00,2025,Miami,81,McLaren,2,1,1.0,25,False,20.2,0.0,20.8,9.625
10033,2025-05-04 20:00:00,2025,Miami,87,Haas F1 Team,20,1,,0,True,0.4,0.0,0.0,0.0
10033,2025-05-04 20:00:00,2025,Miami,87,Haas F1 Team,20,1,,0,True,0.2,0.2,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,1,Red Bull Racing,2,0,1.0,25,False,8.4,0.0,6.8,25.0
9987,2025-05-18 13:00:00,2025,Imola,4,McLaren,4,0,2.0,18,False,19.6,0.0,20.8,18.0
9987,2025-05-18 13:00:00,2025,Imola,5,Kick Sauber,14,0,18.0,0,False,0.0,0.4,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,6,Racing Bulls,9,0,9.0,2,False,0.6,0.0,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,10,Alpine,10,0,13.0,0,False,1.6,0.2,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,12,Mercedes,13,0,,0,True,7.2,0.0,10.4,0.0
9987,2025-05-18 13:00:00,2025,Imola,14,Aston Martin,5,0,11.0,0,False,0.0,0.4,2.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,16,Ferrari,11,0,6.0,8,False,5.4,0.4,6.4,15.0
9987,2025-05-18 13:00:00,2025,Imola,18,Aston Martin,8,0,15.0,0,False,4.0,0.0,0.0,2.0
9987,2025-05-18 13:00:00,2025,Imola,23,Williams,7,0,5.0,10,False,4.4,0.0,4.8,0.0
9987,2025-05-18 13:00:00,2025,Imola,27,Kick Sauber,17,0,12.0,0,False,0.8,0.0,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,30,Racing Bulls,16,0,14.0,0,False,0.0,0.4,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,31,Haas F1 Team,18,0,,0,True,0.0,0.0,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,43,Alpine,15,0,16.0,0,False,0.0,0.6,0.0,0.0
9987,2025-05-18 13:00:00,2025,Imola,44,Ferrari,12,0,4.0,12,False,8.8,0.0,7.0,8.0
9987,2025-05-18 13:00:00,2025,Imola,55,Williams,6,0,8.0,4,False,1.6,0.4,6.8,10.0
9987,2025-05-18 13:00:00,2025,Imola,63,Mercedes,3,0,7.0,6,False,12.8,0.0,10.4,6.0
9987,2025-05-18 13:00:00,2025,Imola,81,McLaren,1,0,3.0,15,False,22.2,0.0,20.8,12.0
9987,2025-05-18 13:00:00,2025,Imola,87,Haas F1 Team,19,0,17.0,0,False,0.0,0.4,0.0,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,1,Red Bull Racing,5,0,4.0,12,False,9.8,0.0,5.6,16.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,4,McLaren,1,0,1.0,25,False,20.8,0.0,18.8,7.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,5,Kick Sauber,16,0,14.0,0,False,0.0,0.4,0.0,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,6,Racing Bulls,6,0,6.0,8,False,0.8,0.0,1.2,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,10,Alpine,18,0,,0,True,1.6,0.0,0.0,3.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,12,Mercedes,15,0,18.0,0,False,5.6,0.2,5.8,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,14,Aston Martin,7,0,,0,True,0.0,0.4,0.0,9.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,16,Ferrari,2,0,2.0,18,False,4.0,0.4,6.8,16.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,18,Aston Martin,19,0,15.0,0,False,4.0,0.0,0.0,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,22,Red Bull Racing,12,0,17.0,0,False,3.8,0.0,8.0,2.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,23,Williams,10,0,9.0,2,False,6.0,0.0,3.8,1.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,27,Kick Sauber,13,0,16.0,0,False,0.8,0.0,0.0,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,30,Racing Bulls,9,0,8.0,4,False,0.0,0.4,0.4,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,31,Haas F1 Team,8,0,7.0,6,False,0.0,0.2,0.0,7.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,43,Alpine,20,0,13.0,0,False,0.0,0.6,0.0,0.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,44,Ferrari,4,0,5.0,10,False,10.0,0.0,9.6,9.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,55,Williams,11,0,10.0,1,False,1.6,0.4,5.6,9.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,63,Mercedes,14,0,11.0,0,False,12.0,0.0,7.4,10.0
9979,2025-05-25 13:00:00,2025,Monte Carlo,81,McLaren,3,0,3.0,15,False,20.2,0.0,20.2,9.5
9979,2025-05-25 13:00:00,2025,Monte Carlo,87,Haas F1 Team,17,0,12.0,0,False,0.0,0.4,0.0,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,1,Red Bull Racing,3,0,10.0,1,False,12.2,0.0,7.6,25.0
9971,2025-06-01 13:00:00,2025,Catalunya,4,McLaren,2,0,2.0,18,False,20.8,0.0,19.6,9.0
9971,2025-06-01 13:00:00,2025,Catalunya,5,Kick Sauber,12,0,12.0,0,False,0.0,0.4,0.0,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,6,Racing Bulls,9,0,7.0,6,False,2.2,0.0,2.8,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,10,Alpine,8,0,8.0,4,False,0.8,0.2,0.0,1.5
9971,2025-06-01 13:00:00,2025,Catalunya,12,Mercedes,6,0,,0,True,4.4,0.2,3.6,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,14,Aston Martin,10,0,9.0,2,False,0.0,0.4,0.0,3.0
9971,2025-06-01 13:00:00,2025,Catalunya,16,Ferrari,7,0,3.0,15,False,7.6,0.2,10.4,5.0
9971,2025-06-01 13:00:00,2025,Catalunya,22,Red Bull Racing,20,0,13.0,0,False,2.2,0.0,7.8,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,23,Williams,11,0,,0,True,6.4,0.0,3.4,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,27,Kick Sauber,16,0,5.0,10,False,0.4,0.0,0.0,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,30,Racing Bulls,13,0,11.0,0,False,0.8,0.4,4.0,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,31,Haas F1 Team,17,0,16.0,0,False,1.2,0.2,1.2,2.5
9971,2025-06-01 13:00:00,2025,Catalunya,43,Alpine,19,0,15.0,0,False,0.0,0.6,0.8,0.0
9971,2025-06-01 13:00:00,2025,Catalunya,44,Ferrari,5,0,6.0,8,False,9.0,0.0,12.6,16.5
9971,2025-06-01 13:00:00,2025,Catalunya,55,Williams,18,0,14.0,0,False,1.8,0.2,3.8,9.0
9971,2025-06-01 13:00:00,2025,Catalunya,63,Mercedes,4,0,4.0,12,False,9.6,0.0,4.2,13.5
9971,2025-06-01 13:00:00,2025,Catalunya,81,McLaren,1,0,1.0,25,False,19.6,0.0,18.2,3.0
9971,2025-06-01 13:00:00,2025,Catalunya,87,Haas F1 Team,15,0,17.0,0,False,0.0,0.4,1.2,0.0
9963,2025-06-15 18:00:00,2025,Montreal,1,Red Bull Racing,2,1,2.0,18,False,12.4,0.0,2.8,25.0
9963,2025-06-15 18:00:00,2025,Montreal,4,McLaren,7,1,18.0,0,True,19.4,0.0,19.0,9.0
9963,2025-06-15 18:00:00,2025,Montreal,5,Kick Sauber,16,1,14.0,0,False,0.0,0.4,2.8,0.0
9963,2025-06-15 18:00:00,2025,Montreal,6,Racing Bulls,9,1,16.0,0,False,3.2,0.0,3.6,0.0
9963,2025-06-15 18:00:00,2025,Montreal,10,Alpine,20,1,15.0,0,False,0.8,0.2,0.8,1.0
9963,2025-06-15 18:00:00,2025,Montreal,12,Mercedes,4,1,3.0,15,False,3.2,0.4,7.4,0.0
9963,2025-06-15 18:00:00,2025,Montreal,14,Aston Martin,6,1,7.0,6,False,0.4,0.2,0.4,13.0
9963,2025-06-15 18:00:00,2025,Montreal,16,Ferrari,8,1,5.0,10,False,10.6,0.0,11.8,6.0
9963,2025-06-15 18:00:00,2025,Montreal,18,Aston Martin,18,1,17.0,0,False,2.0,0.0,0.4,4.0
9963,2025-06-15 18:00:00,2025,Montreal,22,Red Bull Racing,11,1,12.0,0,False,0.6,0.0,6.2,0.0
